id,t,point,freq,amp,sign
272,0.02,-0.14943813247359922,7.5,1.0,-1
272,0.03,-0.22310636213174542,7.5,1.0,-1
272,0.04,-0.29552020666133955,7.5,1.0,-1
272,0.05,-0.36627252908604757,7.5,1.0,-1
272,0.06,-0.4349655341112302,7.5,1.0,-1
272,0.07,-0.5012130046737979,7.5,1.0,-1
272,0.08,-0.5646424733950354,7.5,1.0,-1
272,0.09,-0.6248973167276998,7.5,1.0,-1
272,0.1,-0.6816387600233341,7.5,1.0,-1
272,0.11,-0.7345477822465786,7.5,1.0,-1
272,0.12,-0.7833269096274833,7.5,1.0,-1
272,0.13,-0.8277018881672576,7.5,1.0,-1
272,0.14,-0.867423225594017,7.5,1.0,-1
272,0.15,-0.9022675940990952,7.5,1.0,-1
272,0.16,-0.9320390859672263,7.5,1.0,-1
272,0.17,-0.956570315040986,7.5,1.0,-1
272,0.18,-0.9757233578266591,7.5,1.0,-1
272,0.19,-0.9893905289502953,7.5,1.0,-1
272,0.2,-0.9974949866040544,7.5,1.0,-1
272,0.21,-0.9999911645788031,7.5,1.0,-1
272,0.22,-0.9968650284539189,7.5,1.0,-1
272,0.23,-0.9881341545039076,7.5,1.0,-1
272,0.24,-0.9738476308781953,7.5,1.0,-1
272,0.25,-0.9540857816096938,7.5,1.0,-1
272,0.26,-0.9289597150038692,7.5,1.0,-1
272,0.27,-0.898610698947429,7.5,1.0,-1
272,0.28,-0.8632093666488737,7.5,1.0,-1
272,0.29,-0.8229547572765261,7.5,1.0,-1
272,0.3,-0.7780731968879212,7.5,1.0,-1
272,0.31,-0.7288170259423801,7.5,1.0,-1
272,0.32,-0.675463180551151,7.5,1.0,-1
272,0.33,-0.6183116354418493,7.5,1.0,-1
272,0.34,-0.5576837173914166,7.5,1.0,-1
272,0.35000000000000003,-0.4939202986100888,7.5,1.0,-1
272,0.36,-0.42737988023383017,7.5,1.0,-1
272,0.37,-0.3584365767005302,7.5,1.0,-1
272,0.38,-0.2874780123425444,7.5,1.0,-1
272,0.39,-0.21490314202168667,7.5,1.0,-1
272,0.4,-0.1411200080598672,7.5,1.0,-1
272,0.41000000000000003,-0.06654344607672126,7.5,1.0,-1
272,0.42,0.008407247367148618,7.5,1.0,-1
272,0.43,0.0833106722079695,7.5,1.0,-1
272,0.44,0.1577456941432482,7.5,1.0,-1
272,0.45,0.23129381240202182,7.5,1.0,-1
272,0.46,0.30354151270842933,7.5,1.0,-1
272,0.47000000000000003,0.37408259220939866,7.5,1.0,-1
272,0.48,0.4425204432948521,7.5,1.0,-1
272,0.49,0.5084702834699695,7.5,1.0,-1
272,0.5,0.5715613187423437,7.5,1.0,-1
272,0.51,0.6314388283606954,7.5,1.0,-1
272,0.52,0.6877661591839741,7.5,1.0,-1
272,0.53,0.740226618467783,7.5,1.0,-1
272,0.54,0.7885252544261956,7.5,1.0,-1
272,0.55,0.8323905145579873,7.5,1.0,-1
272,0.56,0.8715757724135882,7.5,1.0,-1
272,0.5700000000000001,0.9058607142186932,7.5,1.0,-1
272,0.58,0.9350525775584491,7.5,1.0,-1
272,0.59,0.9589872351578731,7.5,1.0,-1
272,0.6,0.977530117665097,7.5,1.0,-1
272,0.61,0.9905769702492173,7.5,1.0,-1
272,0.62,0.9980544387588794,7.5,1.0,-1
272,0.63,0.9999204821460017,7.5,1.0,-1
272,0.64,0.9961646088358407,7.5,1.0,-1
272,0.65,0.9868079357144411,7.5,1.0,-1
272,0.66,0.9719030694018208,7.5,1.0,-1
272,0.67,0.9515338104784156,7.5,1.0,-1
272,0.68,0.9258146823277321,7.5,1.0,-1
272,0.6900000000000001,0.8948902872442243,7.5,1.0,-1
272,0.7000000000000001,0.8589344934265916,7.5,1.0,-1
272,0.71,0.8181494574275177,7.5,1.0,-1
272,0.72,0.7727644875559877,7.5,1.0,-1
272,0.73,0.7230347546225644,7.5,1.0,-1
272,0.74,0.669239857276262,7.5,1.0,-1
272,0.75,0.6116822499992318,7.5,1.0,-1
272,0.76,0.5506855425976376,7.5,1.0,-1
272,0.77,0.48659268074960393,7.5,1.0,-1
272,0.78,0.4197640178398589,7.5,1.0,-1
272,0.79,0.35057528892191686,7.5,1.0,-1
272,0.8,0.27941549819892586,7.5,1.0,-1
272,0.81,0.2066847319005233,7.5,1.0,-1
272,0.8200000000000001,0.13279190885251674,7.5,1.0,-1
272,0.8300000000000001,0.05815248138648695,7.5,1.0,-1
272,0.84,-0.016813900484349713,7.5,1.0,-1
272,0.85,-0.09168574849017776,7.5,1.0,-1
272,0.86,-0.1660421058649572,7.5,1.0,-1
272,0.87,-0.23946491411849968,7.5,1.0,-1
272,0.88,-0.31154136351337786,7.5,1.0,-1
272,0.89,-0.38186621403144283,7.5,1.0,-1
272,0.9,-0.4500440737806176,7.5,1.0,-1
272,0.91,-0.5156916220319515,7.5,1.0,-1
272,0.92,-0.5784397643882001,7.5,1.0,-1
272,0.93,-0.6379357079667947,7.5,1.0,-1
272,0.9400000000000001,-0.6938449449297643,7.5,1.0,-1
272,0.9500000000000001,-0.745853133208488,7.5,1.0,-1
272,0.96,-0.7936678638491527,7.5,1.0,-1
272,0.97,-0.8370203050422669,7.5,1.0,-1
272,0.98,-0.8756667135928823,7.5,1.0,-1
272,0.99,-0.9093898053335073,7.5,1.0,-1
273,0.0,0.0,4.6,1.0,1
273,0.01,0.045983779049604996,4.6,1.0,1
273,0.02,0.09187027357905984,4.6,1.0,1
273,0.03,0.13756240488596266,4.6,1.0,1
273,0.04,0.18296350546797457,4.6,1.0,1
273,0.05,0.22797752353518838,4.6,1.0,1
273,0.06,0.2725092262198797,4.6,1.0,1
273,0.07,0.31646440105372414,4.6,1.0,1
273,0.08,0.35975005528622994,4.6,1.0,1
273,0.09,0.402274612622703,4.6,1.0,1
273,0.1,0.44394810696551973,4.6,1.0,1
273,0.11,0.484682372748824,4.6,1.0,1
273,0.12,0.5243912314639696,4.6,1.0,1
273,0.13,0.5629906739810929,4.6,1.0,1
273,0.14,0.6003990382810872,4.6,1.0,1
273,0.15,0.6365371822219679,4.6,1.0,1
273,0.16,0.6713286509741178,4.6,1.0,1
273,0.17,0.7046998387701807,4.6,1.0,1
273,0.18,0.7365801446274041,4.6,1.0,1
273,0.19,0.7669021217129773,4.6,1.0,1
273,0.2,0.795601620036366,4.6,1.0,1
273,0.21,0.8226179221667574,4.6,1.0,1
273,0.22,0.8478938716884917,4.6,1.0,1
273,0.23,0.8713759941227114,4.6,1.0,1
273,0.24,0.8930146100594085,4.6,1.0,1
273,0.25,0.912763940260521,4.6,1.0,1
273,0.26,0.93058220251172,4.6,1.0,1
273,0.27,0.9464317000179865,4.6,1.0,1
273,0.28,0.9602789011559661,4.6,1.0,1
273,0.29,0.9720945104143724,4.6,1.0,1
273,0.3,0.9818535303723597,4.6,1.0,1
273,0.31,0.9895353145847385,4.6,1.0,1
273,0.32,0.9951236112621509,4.6,1.0,1
273,0.33,0.998606597653793,4.6,1.0,1
273,0.34,0.9999769050599451,4.6,1.0,1
273,0.35000000000000003,0.9992316344213905,4.6,1.0,1
273,0.36,0.9963723624527439,4.6,1.0,1
273,0.37,0.9914051383067104,4.6,1.0,1
273,0.38,0.9843404707763368,4.6,1.0,1
273,0.39,0.975193306062325,4.6,1.0,1
273,0.4,0.9639829961524482,4.6,1.0,1
273,0.41000000000000003,0.950733257879965,4.6,1.0,1
273,0.42,0.9354721227476488,4.6,1.0,1
273,0.43,0.9182318776235858,4.6,1.0,1
273,0.44,0.899048996434209,4.6,1.0,1
273,0.45,0.8779640629990781,4.6,1.0,1
273,0.46,0.8550216851706579,4.6,1.0,1
273,0.47000000000000003,0.8302704004607467,4.6,1.0,1
273,0.48,0.8037625733532098,4.6,1.0,1
273,0.49,0.7755542845202679,4.6,1.0,1
273,0.5,0.7457052121767203,4.6,1.0,1
273,0.51,0.7142785058231055,4.6,1.0,1
273,0.52,0.6813406526449197,4.6,1.0,1
273,0.53,0.64696133685054,4.6,1.0,1
273,0.54,0.6112132922454351,4.6,1.0,1
273,0.55,0.5741721483545726,4.6,1.0,1
273,0.56,0.5359162704185589,4.6,1.0,1
273,0.5700000000000001,0.4965265936020299,4.6,1.0,1
273,0.58,0.45608645176503676,4.6,1.0,1
273,0.59,0.4146814011596912,4.6,1.0,1
273,0.6,0.3723990394250557,4.6,1.0,1
273,0.61,0.3293288202632231,4.6,1.0,1
273,0.62,0.2855618641886548,4.6,1.0,1
273,0.63,0.24119076575117226,4.6,1.0,1
273,0.64,0.19630939764043262,4.6,1.0,1
273,0.65,0.1510127120863443,4.6,1.0,1
273,0.66,0.10539653997557115,4.6,1.0,1
273,0.67,0.05955738810913401,4.6,1.0,1
273,0.68,0.013592235030022225,4.6,1.0,1
273,0.6900000000000001,-0.032401674147217494,4.6,1.0,1
273,0.7000000000000001,-0.0783270334708653,4.6,1.0,1
273,0.71,-0.12408668201511375,4.6,1.0,1
273,0.72,-0.1695838094363418,4.6,1.0,1
273,0.73,-0.21472216078767636,4.6,1.0,1
273,0.74,-0.25940624015855285,4.6,1.0,1
273,0.75,-0.3035415127084289,4.6,1.0,1
273,0.76,-0.34703460466723973,4.6,1.0,1
273,0.77,-0.3897935008794568,4.6,1.0,1
273,0.78,-0.43172773947382526,4.6,1.0,1
273,0.79,-0.4727486032469358,4.6,1.0,1
273,0.8,-0.5127693073557235,4.6,1.0,1
273,0.81,-0.5517051829218201,4.6,1.0,1
273,0.8200000000000001,-0.5894738561593084,4.6,1.0,1
273,0.8300000000000001,-0.6259954226469222,4.6,1.0,1
273,0.84,-0.6611926163759873,4.6,1.0,1
273,0.85,-0.6949909732164716,4.6,1.0,1
273,0.86,-0.7273189884552985,4.6,1.0,1
273,0.87,-0.7581082680736446,4.6,1.0,1
273,0.88,-0.7872936734431638,4.6,1.0,1
273,0.89,-0.8148134591350231,4.6,1.0,1
273,0.9,-0.8406094035501945,4.6,1.0,1
273,0.91,-0.8646269320946333,4.6,1.0,1
273,0.92,-0.8868152326387595,4.6,1.0,1
273,0.93,-0.9071273630169658,4.6,1.0,1
273,0.9400000000000001,-0.9255203503397275,4.6,1.0,1
273,0.9500000000000001,-0.941955281908201,4.6,1.0,1
273,0.96,-0.9563973875389782,4.6,1.0,1
273,0.97,-0.9688161131248225,4.6,1.0,1
273,0.98,-0.9791851852757588,4.6,1.0,1
273,0.99,-0.9874826669037646,4.6,1.0,1
274,0.0,0.0,7.9,1.0,1
274,0.01,0.07891785247166003,7.9,1.0,1
274,0.02,0.1573434347274905,7.9,1.0,1
274,0.03,0.23478754721258074,7.9,1.0,1
274,0.04,0.31076711253982814,7.9,1.0,1
274,0.05,0.384808188808245,7.9,1.0,1
274,0.06,0.45644892593634323,7.9,1.0,1
274,0.07,0.525242446569713,7.9,1.0,1
274,0.08,0.5907596335924009,7.9,1.0,1
274,0.09,0.6525918068542752,7.9,1.0,1
274,0.1,0.7103532724176078,7.9,1.0,1
274,0.11,0.7636837284212995,7.9,1.0,1
274,0.12,0.8122505125555559,7.9,1.0,1
274,0.13,0.8557506771278194,7.9,1.0,1
274,0.14,0.8939128787762018,7.9,1.0,1
274,0.15,0.926499071042854,7.9,1.0,1
274,0.16,0.9533059892494075,7.9,1.0,1
274,0.17,0.9741664184122055,7.9,1.0,1
274,0.18,0.988950236288376,7.9,1.0,1
274,0.19,0.9975652250464808,7.9,1.0,1
274,0.2,0.9999576464987401,7.9,1.0,1
274,0.21,0.9961125773066721,7.9,1.0,1
274,0.22,0.9860540020692212,7.9,1.0,1
274,0.23,0.9698446637127087,7.9,1.0,1
274,0.24,0.9475856721158417,7.9,1.0,1
274,0.25,0.9194158734110771,7.9,1.0,1
274,0.26,0.8855109838964893,7.9,1.0,1
274,0.27,0.8460824939605809,7.9,1.0,1
274,0.28,0.8013763488570899,7.9,1.0,1
274,0.29,0.7516714145587934,7.9,1.0,1
274,0.3,0.6972777382599378,7.9,1.0,1
274,0.31,0.6385346143778545,7.9,1.0,1
274,0.32,0.5758084681175674,7.9,1.0,1
274,0.33,0.509490569801197,7.9,1.0,1
274,0.34,0.4399945942196194,7.9,1.0,1
274,0.35000000000000003,0.36775404023053737,7.9,1.0,1
274,0.36,0.2932195266988863,7.9,1.0,1
274,0.37,0.2168559816468273,7.9,1.0,1
274,0.38,0.1391397421467338,7.9,1.0,1
274,0.39,0.060555583047312136,7.9,1.0,1
274,0.4,-0.01840630693305381,7.9,1.0,1
274,0.41000000000000003,-0.09725338288335249,7.9,1.0,1
274,0.42,-0.1754938160743418,7.9,1.0,1
274,0.43,-0.2526395618655864,7.9,1.0,1
274,0.44,-0.3282094040082699,7.9,1.0,1
274,0.45,-0.40173195635418113,7.9,1.0,1
274,0.46,-0.4727486032469362,7.9,1.0,1
274,0.47000000000000003,-0.5408163602540083,7.9,1.0,1
274,0.48,-0.6055106373950124,7.9,1.0,1
274,0.49,-0.6664278876299116,7.9,1.0,1
274,0.5,-0.7231881240865121,7.9,1.0,1
274,0.51,-0.7754372903254162,7.9,1.0,1
274,0.52,-0.8228494688572887,7.9,1.0,1
274,0.53,-0.8651289141362496,7.9,1.0,1
274,0.54,-0.9020118973480863,7.9,1.0,1
274,0.55,-0.9332683514859359,7.9,1.0,1
274,0.56,-0.9587033064518728,7.9,1.0,1
274,0.5700000000000001,-0.9781581052325786,7.9,1.0,1
274,0.58,-0.9915113935628925,7.9,1.0,1
274,0.59,-0.9986798769039685,7.9,1.0,1
274,0.6,-0.9996188400141854,7.9,1.0,1
274,0.61,-0.9943224258718624,7.9,1.0,1
274,0.62,-0.9828236722099242,7.9,1.0,1
274,0.63,-0.9651943054346233,7.9,1.0,1
274,0.64,-0.9415442932138018,7.9,1.0,1
274,0.65,-0.9120211585255394,7.9,1.0,1
274,0.66,-0.8768090594459855,7.9,1.0,1
274,0.67,-0.8361276404164267,7.9,1.0,1
274,0.68,-0.7902306621551122,7.9,1.0,1
274,0.6900000000000001,-0.7394044187601082,7.9,1.0,1
274,0.7000000000000001,-0.6839659518769,7.9,1.0,1
274,0.71,-0.6242610730703398,7.9,1.0,1
274,0.72,-0.5606622067368797,7.9,1.0,1
274,0.73,-0.4935660670124968,7.9,1.0,1
274,0.74,-0.4233911831671738,7.9,1.0,1
274,0.75,-0.35057528892191686,7.9,1.0,1
274,0.76,-0.275572591973127,7.9,1.0,1
274,0.77,-0.19885094075634005,7.9,1.0,1
274,0.78,-0.1208889061223883,7.9,1.0,1
274,0.79,-0.04217279612976442,7.9,1.0,1
274,0.8,0.03680637742582692,7.9,1.0,1
274,0.81,0.11555596182266924,7.9,1.0,1
274,0.8200000000000001,0.19358473645992852,7.9,1.0,1
274,0.8300000000000001,0.27040597697133717,7.9,1.0,1
274,0.84,0.3455404912924555,7.9,1.0,1
274,0.85,0.41851960874329774,7.9,1.0,1
274,0.86,0.4888881034811247,7.9,1.0,1
274,0.87,0.5562070340876463,7.9,1.0,1
274,0.88,0.6200564815779797,7.9,1.0,1
274,0.89,0.6800381687523254,7.9,1.0,1
274,0.9,0.7357779445514936,7.9,1.0,1
274,0.91,0.7869281179194879,7.9,1.0,1
274,0.92,0.8331696266150657,7.9,1.0,1
274,0.93,0.8742140274437797,7.9,1.0,1
274,0.9400000000000001,0.9098052954959083,7.9,1.0,1
274,0.9500000000000001,0.9397214211670716,7.9,1.0,1
274,0.96,0.9637757949997173,7.9,1.0,1
274,0.97,0.9818183717071669,7.9,1.0,1
274,0.98,0.9937366061193251,7.9,1.0,1
274,0.99,0.9994561552118625,7.9,1.0,1
275,0.0,0.0,13.6,1.0,1
275,0.01,0.13558114487825276,13.6,1.0,1
275,0.02,0.2686584437338398,13.6,1.0,1
275,0.03,0.396774290343227,13.6,1.0,1
275,0.04,0.517562704147234,13.6,1.0,1
275,0.05,0.6287930240184686,13.6,1.0,1
275,0.06,0.7284111030159268,13.6,1.0,1
275,0.07,0.814577243362257,13.6,1.0,1
275,0.08,0.8857001710791459,13.6,1.0,1
275,0.09,0.9404664228539465,13.6,1.0,1
275,0.1,0.9778646024353163,13.6,1.0,1
275,0.11,0.9972040586026603,13.6,1.0,1
275,0.12,0.998127639773813,13.6,1.0,1
275,0.13,0.9806182897051199,13.6,1.0,1
275,0.14,0.944999362477772,13.6,1.0,1
275,0.15,0.8919286509533796,13.6,1.0,1
275,0.16,0.8223862389783335,13.6,1.0,1
275,0.17,0.7376564016764842,13.6,1.0,1
275,0.18,0.6393038880866445,13.6,1.0,1
275,0.19,0.5291450241455232,13.6,1.0,1
275,0.2,0.4092141696720173,13.6,1.0,1
275,0.21,0.2817261488088062,13.6,1.0,1
275,0.22,0.14903534773740792,13.6,1.0,1
275,0.23,0.013592235030022225,13.6,1.0,1
275,0.24,-0.12210189240105208,13.6,1.0,1
275,0.25,-0.2555411020268312,13.6,1.0,1
275,0.26,-0.38426110403334995,13.6,1.0,1
275,0.27,-0.505884760616152,13.6,1.0,1
275,0.28,-0.6181659857942525,13.6,1.0,1
275,0.29,-0.7190312250233619,13.6,1.0,1
275,0.3,-0.8066177485832405,13.6,1.0,1
275,0.31,-0.8793080515556962,13.6,1.0,1
275,0.32,-0.9357597251113351,13.6,1.0,1
275,0.33,-0.974930247456791,13.6,1.0,1
275,0.34,-0.9960962366153998,13.6,1.0,1
275,0.35000000000000003,-0.9988668094904142,13.6,1.0,1
275,0.36,-0.9831908005021377,13.6,1.0,1
275,0.37,-0.9493577064887316,13.6,1.0,1
275,0.38,-0.8979923404207313,13.6,1.0,1
275,0.39,-0.8300432926618456,13.6,1.0,1
275,0.4,-0.7467654128678123,13.6,1.0,1
275,0.41000000000000003,-0.6496966360390002,13.6,1.0,1
275,0.42,-0.5406295806918422,13.6,1.0,1
275,0.43,-0.421578443660123,13.6,1.0,1
275,0.44,-0.2947418028966874,13.6,1.0,1
275,0.45,-0.1624620152151542,13.6,1.0,1
275,0.46,-0.027181958794217705,13.6,1.0,1
275,0.47000000000000003,0.10860008069727244,13.6,1.0,1
275,0.48,0.24237654721355767,13.6,1.0,1
275,0.49,0.37167692264599084,13.6,1.0,1
275,0.5,0.49411335113860816,13.6,1.0,1
275,0.51,0.6074247368378091,13.6,1.0,1
275,0.52,0.7095185007005381,13.6,1.0,1
275,0.53,0.798509225216741,13.6,1.0,1
275,0.54,0.8727534733743308,13.6,1.0,1
275,0.55,0.9308801388471136,13.6,1.0,1
275,0.56,0.9718157669133024,13.6,1.0,1
275,0.5700000000000001,0.9948043784903271,13.6,1.0,1
275,0.58,0.9994214311853984,13.6,1.0,1
275,0.59,0.9855816595359969,13.6,1.0,1
275,0.6,0.9535406496505743,13.6,1.0,1
275,0.61,0.9038901191697801,13.6,1.0,1
275,0.62,0.8375469897155632,13.6,1.0,1
275,0.63,0.7557364536328067,13.6,1.0,1
275,0.64,0.6599693477385815,13.6,1.0,1
275,0.65,0.5520142519295329,13.6,1.0,1
275,0.66,0.433864827916589,13.6,1.0,1
275,0.67,0.30770300125924505,13.6,1.0,1
275,0.68,0.1758586666354923,13.6,1.0,1
275,0.6900000000000001,0.04076666049073461,13.6,1.0,1
275,0.7000000000000001,-0.09507820432636273,13.6,1.0,1
275,0.71,-0.22916721154276634,13.6,1.0,1
275,0.72,-0.3590240712016203,13.6,1.0,1
275,0.73,-0.4822506505694582,13.6,1.0,1
275,0.74,-0.5965712616742285,13.6,1.0,1
275,0.75,-0.6998746875935423,13.6,1.0,1
275,0.76,-0.7902531713723474,13.6,1.0,1
275,0.77,-0.8660376475417864,13.6,1.0,1
275,0.78,-0.9258285656008896,13.6,1.0,1
275,0.79,-0.968521736228137,13.6,1.0,1
275,0.8,-0.9933287229077736,13.6,1.0,1
275,0.81,-0.9997914023883105,13.6,1.0,1
275,0.8200000000000001,-0.9877904250778292,13.6,1.0,1
275,0.8300000000000001,-0.9575474191336517,13.6,1.0,1
275,0.84,-0.909620897542335,13.6,1.0,1
275,0.85,-0.8448959437760271,13.6,1.0,1
275,0.86,-0.7645678665054162,13.6,1.0,1
275,0.87,-0.6701201252260193,13.6,1.0,1
275,0.88,-0.5632969344564864,13.6,1.0,1
275,0.89,-0.4460710524411688,13.6,1.0,1
275,0.9,-0.3206073492193382,13.6,1.0,1
275,0.91,-0.1892228268681157,13.6,1.0,1
275,0.92,-0.0543438302455852,13.6,1.0,1
275,0.93,0.08153876155486461,13.6,1.0,1
275,0.9400000000000001,0.2159155355368019,13.6,1.0,1
275,0.9500000000000001,0.34630488740800797,13.6,1.0,1
275,0.96,0.4702988506302624,13.6,1.0,1
275,0.97,0.5856075655632208,13.6,1.0,1
275,0.98,0.6901015674680859,13.6,1.0,1
275,0.99,0.7818511124169946,13.6,1.0,1
276,0.0,-0.0,12.6,1.0,-1
276,0.01,-0.12566686854972925,12.6,1.0,-1
276,0.02,-0.24934128799830768,12.6,1.0,-1
276,0.03,-0.3690623995393574,12.6,1.0,-1
276,0.04,-0.48293202409169633,12.6,1.0,-1
276,0.05,-0.5891447579422695,12.6,1.0,-1
276,0.06,-0.6860165974349532,12.6,1.0,-1
276,0.07,-0.7720116388605878,12.6,1.0,-1
276,0.08,-0.8457664302212893,12.6,1.0,-1
276,0.09,-0.9061115887716442,12.6,1.0,-1
276,0.1,-0.9520903415905158,12.6,1.0,-1
276,0.11,-0.9829736952225624,12.6,1.0,-1
276,0.12,-0.9982719938746955,12.6,1.0,-1
276,0.13,-0.9977426829121864,12.6,1.0,-1
276,0.14,-0.9813941545641375,12.6,1.0,-1
276,0.15,-0.9494856148646305,12.6,1.0,-1
276,0.16,-0.9025229739391981,12.6,1.0,-1
276,0.17,-0.8412508247961602,12.6,1.0,-1
276,0.18,-0.7666406377991415,12.6,1.0,-1
276,0.19,-0.6798753579974974,12.6,1.0,-1
276,0.2,-0.5823306495240819,12.6,1.0,-1
276,0.21,-0.47555308443056454,12.6,1.0,-1
276,0.22,-0.36123562177647245,12.6,1.0,-1
276,0.23,-0.24119076575117182,12.6,1.0,-1
276,0.24,-0.11732182840696272,12.6,1.0,-1
276,0.25,0.008407247367148618,12.6,1.0,-1
276,0.26,0.13400302617402313,12.6,1.0,-1
276,0.27,0.25747418604089267,12.6,1.0,-1
276,0.28,0.37686309084350267,12.6,1.0,-1
276,0.29,0.4902768286408891,12.6,1.0,-1
276,0.3,0.5959172238077639,12.6,1.0,-1
276,0.31,0.6921093471219325,12.6,1.0,-1
276,0.32,0.7773280717791159,12.6,1.0,-1
276,0.33,0.8502222542893553,12.6,1.0,-1
276,0.34,0.9096361568667264,12.6,1.0,-1
276,0.35000000000000003,0.9546277716602164,12.6,1.0,-1
276,0.36,0.9844837562949477,12.6,1.0,-1
276,0.37,0.9987307439206446,12.6,1.0,-1
276,0.38,0.9971428484464341,12.6,1.0,-1
276,0.39,0.9797452459664359,12.6,1.0,-1
276,0.4,0.9468137755926089,12.6,1.0,-1
276,0.41000000000000003,0.8988705660236558,12.6,1.0,-1
276,0.42,0.8366757571907647,12.6,1.0,-1
276,0.43,0.7612154482335525,12.6,1.0,-1
276,0.44,0.6736860628911449,12.6,1.0,-1
276,0.45,0.5754753801952172,12.6,1.0,-1
276,0.46,0.46814053122350874,12.6,1.0,-1
276,0.47000000000000003,0.3533833107754279,12.6,1.0,-1
276,0.48,0.23302319540331648,12.6,1.0,-1
276,0.49,0.10896849559867502,12.6,1.0,-1
276,0.5,-0.016813900484349713,12.6,1.0,-1
276,0.51,-0.14232971205473796,12.6,1.0,-1
276,0.52,-0.2655888850208277,12.6,1.0,-1
276,0.53,-0.3846371443121975,12.6,1.0,-1
276,0.54,-0.4975869789249035,12.6,1.0,-1
276,0.55,-0.602647568421973,12.6,1.0,-1
276,0.56,-0.6981531764042607,12.6,1.0,-1
276,0.5700000000000001,-0.7825895607729934,12.6,1.0,-1
276,0.58,-0.8546179820490891,12.6,1.0,-1
276,0.59,-0.9130964290971958,12.6,1.0,-1
276,0.6,-0.957097725720417,12.6,1.0,-1
276,0.61,-0.9859242310455602,12.6,1.0,-1
276,0.62,-0.9991189006241779,12.6,1.0,-1
276,0.63,-0.9964725328755729,12.6,1.0,-1
276,0.64,-0.9780270859793584,12.6,1.0,-1
276,0.65,-0.9440750126282197,12.6,1.0,-1
276,0.66,-0.8951546231883756,12.6,1.0,-1
276,0.67,-0.8320415507848686,12.6,1.0,-1
276,0.68,-0.7557364536328067,12.6,1.0,-1
276,0.6900000000000001,-0.6674491495941947,12.6,1.0,-1
276,0.7000000000000001,-0.5685794345070696,12.6,1.0,-1
276,0.71,-0.46069488841245326,12.6,1.0,-1
276,0.72,-0.3455060215615754,12.6,1.0,-1
276,0.73,-0.22483915426358406,12.6,1.0,-1
276,0.74,-0.1006074605639664,12.6,1.0,-1
276,0.75,0.02521936514365872,12.6,1.0,-1
276,0.76,0.15064633763625787,12.6,1.0,-1
276,0.77,0.2736848113663811,12.6,1.0,-1
276,0.78,0.39238401045157456,12.6,1.0,-1
276,0.79,0.5048619582399664,12.6,1.0,-1
276,0.8,0.6093353160635608,12.6,1.0,-1
276,0.81,0.7041476580856051,12.6,1.0,-1
276,0.8200000000000001,0.7877957339440916,12.6,1.0,-1
276,0.8300000000000001,0.8589533027970156,12.6,1.0,-1
276,0.84,0.9164921608804326,12.6,1.0,-1
276,0.85,0.9595000291872134,12.6,1.0,-1
276,0.86,0.9872950176572403,12.6,1.0,-1
276,0.87,0.9994364365491927,12.6,1.0,-1
276,0.88,0.9957317835795566,12.6,1.0,-1
276,0.89,0.9762397960477059,12.6,1.0,-1
276,0.9,0.9412695195556018,12.6,1.0,-1
276,0.91,0.8913754080875584,12.6,1.0,-1
276,0.92,0.827348533138349,12.6,1.0,-1
276,0.93,0.7502040412689923,12.6,1.0,-1
276,0.9400000000000001,0.6611650589507487,12.6,1.0,-1
276,0.9500000000000001,0.5616432998861642,12.6,1.0,-1
276,0.96,0.4532166822781941,12.6,1.0,-1
276,0.97,0.3376043109257961,12.6,1.0,-1
276,0.98,0.21663922080502565,12.6,1.0,-1
276,0.99,0.0922393142863563,12.6,1.0,-1
277,0.0,-0.0,8.9,1.0,-1
277,0.01,-0.08888255169172032,8.9,1.0,-1
277,0.02,-0.17706152929301178,8.9,1.0,-1
277,0.03,-0.2638389280461357,8.9,1.0,-1
277,0.04,-0.34852783777316115,8.9,1.0,-1
277,0.05,-0.43045788030090887,8.9,1.0,-1
277,0.06,-0.5089805160223007,8.9,1.0,-1
277,0.07,-0.5834741775885799,8.9,1.0,-1
277,0.08,-0.6533491900952613,8.9,1.0,-1
277,0.09,-0.7180524388147366,8.9,1.0,-1
277,0.1,-0.777071747526824,8.9,1.0,-1
277,0.11,-0.8299399327893907,8.9,1.0,-1
277,0.12,-0.8762385020563663,8.9,1.0,-1
277,0.13,-0.9156009663696799,8.9,1.0,-1
277,0.14,-0.9477157414026087,8.9,1.0,-1
277,0.15,-0.9723286138905346,8.9,1.0,-1
277,0.16,-0.9892447539254057,8.9,1.0,-1
277,0.17,-0.998330257185034,8.9,1.0,-1
277,0.18,-0.9995132048892956,8.9,1.0,-1
277,0.19,-0.992784233092858,8.9,1.0,-1
277,0.2,-0.9781966068080447,8.9,1.0,-1
277,0.21,-0.9558657983710961,8.9,1.0,-1
277,0.22,-0.9259685733893841,8.9,1.0,-1
277,0.23,-0.8887415915050153,8.9,1.0,-1
277,0.24,-0.844479533050858,8.9,1.0,-1
277,0.25,-0.7935327664279611,8.9,1.0,-1
277,0.26,-0.7363045746688746,8.9,1.0,-1
277,0.27,-0.6732479631407643,8.9,1.0,-1
277,0.28,-0.6048620736578229,8.9,1.0,-1
277,0.29,-0.5316882333880418,8.9,1.0,-1
277,0.3,-0.45430566983030646,8.9,1.0,-1
277,0.31,-0.37332692578108195,8.9,1.0,-1
277,0.32,-0.28939301058476796,8.9,1.0,-1
277,0.33,-0.2031683260493286,8.9,1.0,-1
